D1,2025.8627,2025.8599,2026.6986,2027.2476,2027.9567,2029.536,2030.7895,2031.2597,2031.2555,2032.0942,2032.6428,2033.3518,2034.9326,2036.187
D2,2977.5617,2977.0107,2977.2879,2977.55,2977.3476,2977.4588,2978.195,2980.584,2980.0322,2980.3095,2980.5717,2980.3689,2980.4799,2981.2167
D3,1120.9709,1119.4859,1118.0756,1116.462,1114.7341,1113.1502,1123.4845,1117.5045,1116.0167,1114.6037,1112.9869,1111.2558,1109.6689,1120.0211
D4,1208.3057,1200.1893,1193.4902,1183.6247,1169.369,1166.7621,1176.5046,1169.4133,1167.8821,1167.0182,1162.3605,1152.7857,1154.4426,1166.9519
D5,5896.4266,5934.7911,5955.343,5987.2537,5956.9425,5950.2255,5962.9388,5998.1264,6036.7727,6057.396,6089.5114,6058.6745,6051.7097,6064.4032
D6,3138.5987,3121.2096,3114.0076,3105.4749,3092.2769,3076.8278,3067.716,3122.2859,3113.3037,3102.0916,3089.426,3074.5754,3062.9545,3054.5072
D7,4919.799,4798.7203,5052.2583,5004.6873,5017.9806,4815.998,4850.3018,4707.6406,4739.5705,4757.2487,4758.0359,4770.2369,4698.9493,4728.4707
D8,1734.1081,1735.4878,1736.8949,1737.173,1736.9468,1736.5196,1737.4164,1737.658,1739.0387,1740.4468,1740.7246,1740.4976,1740.0692,1740.9666
D9,1586.738,1587.9398,1589.1643,1589.3381,1589.0528,1588.605,1589.373,1589.5268,1590.7294,1591.9546,1592.1283,1591.8423,1591.3936,1592.1621
D10,2619.1874,2620.4146,2621.4368,2622.8303,2622.6226,2621.7837,2621.094,2619.8544,2621.0825,2622.1054,2623.5,2623.2919,2622.4521,2621.7618
D11,2447.4682,2447.8665,2446.4234,2447.5375,2449.9048,2453.7416,2454.8743,2454.8118,2455.2087,2453.7604,2454.8747,2457.2448,2461.0875,2462.2205
D12,3654.3982,3654.2798,3654.7192,3654.355,3652.436,3653.8246,3653.3585,3662.1944,3662.2091,3662.6644,3662.3007,3660.3782,3661.7683,3661.3009
D13,7201.9007,7199.547,7197.7487,7198.5913,7212.8894,7221.5756,7222.0393,7221.9421,7221.1899,7221.8836,7223.0409,7236.0499,7242.2645,7240.5452
D14,5706.7561,5712.5417,5716.8063,5723.942,5728.3357,5735.314,5741.1219,5752.9519,5758.7364,5762.9969,5770.1339,5774.524,5781.5033,5787.31
D15,7660.2428,7659.0188,7850.5946,7996.0488,7966.3879,7946.3197,8030.9233,8181.603,8249.0531,8245.659,8287.0416,8359.8764,8437.6883,8482.9029
D16,3070.1819,3064.2634,3055.6135,3047.4371,3032.7053,3022.7844,3016.7935,3010.6977,3006.2017,2992.5619,2977.9774,2966.2834,2963.9808,2957.1005
D17,4013.1436,4017.2821,4017.023,4017.9491,4017.4037,4018.512,4015.286,4015.1412,4019.8917,4019.4475,4022.6872,4022.6259,4025.4504,4021.23
D18,9535.9313,9535.3925,9534.5768,9546.2342,9553.3717,9551.4707,9547.1454,9542.7484,9541.319,9538.5881,9548.1594,9555.1745,9553.5393,9548.6608
D19,2677.6815,2684.1344,2690.4794,2697.0708,2704.2755,2710.8463,2714.145,2719.9735,2725.7834,2731.1582,2736.9855,2743.66,2749.8761,2752.9361
D20,10853.5738,10847.3047,10847.1682,10844.221,10847.2661,10857.8775,10866.8575,10856.4682,10850.1619,10850.0389,10847.0855,10850.1335,10860.7473,10869.7304
D21,2672.6282,2681.4349,2689.4715,2695.0557,2701.1737,2707.126,2710.5833,2718.1878,2723.0081,2729.3085,2734.8933,2741.0129,2746.9664,2750.4208
D22,2883.9925,2886.9691,2890.577,2892.3226,2893.5801,2896.0156,2897.4831,2899.9464,2902.1531,2905.1345,2906.3635,2907.1973,2909.2899,2910.4746
D23,1926.5669,1928.0944,1929.647,1930.3174,1930.5386,1931.8574,1932.4494,1931.8178,1932.9811,1934.2721,1934.7525,1934.8357,1936.0573,1936.578
D24,2574.9794,2577.4994,2580.7935,2582.3645,2583.5101,2585.6421,2587.0298,2589.0404,2590.7935,2593.46,2594.5111,2595.2283,2597.0108,2598.1094
D25,1598.431,1599.4822,1600.7278,1601.2317,1601.3459,1602.2797,1602.763,1603.7683,1604.5491,1605.5924,1605.9433,1605.9419,1606.7903,1607.2088
D26,2394.181,2395.5435,2397.8184,2398.6421,2399.1332,2400.5494,2401.4562,2403.7725,2405.135,2407.4124,2408.2347,2408.7235,2410.1399,2411.0455
D27,1720.2413,1721.56,1723.0168,1723.6263,1723.8293,1724.9582,1725.5141,1724.7974,1725.6591,1726.7846,1727.1521,1727.1784,1728.1806,1728.6435
D28,420.4245,419.7764,419.5763,419.2033,419.1308,419.5135,419.1659,415.9049,415.4848,415.3548,414.9165,414.8039,415.0924,414.8643
D29,6410.4353,6412.264,6419.6922,6424.9197,6427.6755,6427.1427,6433.5655,6432.3516,6434.1775,6441.6149,6446.8468,6449.6018,6449.0613,6455.4911
D30,605.5098,604.9362,604.7709,604.5308,604.7624,606.0057,606.013,601.6276,601.4501,601.6934,601.6976,601.8793,602.6398,602.7248
D31,2086.1763,2081.7756,2084.2754,2073.4094,2064.9351,2066.2242,2059.4954,2062.3246,2060.0062,2059.0061,2059.8336,2064.3356,2063.6413,2058.0075
D32,1890.8359,1886.4115,1888.0188,1876.9601,1868.5798,1869.1652,1862.5506,1864.641,1862.3896,1860.6816,1860.3657,1863.8099,1862.5152,1857.0156
D33,6704.0291,6686.938,6665.6441,6640.6504,6616.0456,6588.3429,6569.748,6557.1644,6554.3883,6545.4974,6553.113,6570.6415,6583.4923,6605.3088
D34,2271.5405,2266.244,2256.6311,2279.1784,2278.9953,2278.9979,2287.7317,2272.4926,2267.1915,2257.5704,2280.1366,2279.9533,2279.9558,2288.6969
D35,1662.5095,1660.7527,1658.5404,1656.6513,1657.2328,1666.9657,1664.9425,1664.1572,1662.3966,1660.1795,1658.2864,1658.8686,1668.6197,1666.5922
D36,3760.0743,3756.7479,3760.5366,3749.9546,3747.1315,3744.6726,3763.4734,3758.1836,3754.8603,3758.6449,3748.0735,3745.253,3742.7963,3761.5775
D37,2462.1265,2474.8808,2469.8071,2467.6745,2468.4328,2463.9457,2463.9395,2456.8579,2469.5513,2464.4969,2462.3703,2463.1217,2458.6513,2458.6416
D38,2298.6771,2304.1888,2297.2263,2304.4014,2297.9701,2294.5097,2294.3417,2293.4721,2298.3408,2291.5472,2298.6512,2292.255,2288.8062,2288.6353
D39,2463.1629,2464.189,2463.2686,2469.5816,2464.1488,2468.4453,2463.6183,2457.2493,2457.9839,2457.1185,2463.385,2457.9769,2462.2472,2457.4399
D40,3878.4821,3881.8962,3888.5052,3879.9116,3875.457,3870.2318,3882.6166,3881.9401,3885.3596,3891.9797,3883.3695,3878.9058,3873.6701,3886.0766
D41,6621.3928,6635.3947,6633.5562,6655.711,6670.2598,6684.7193,6704.3695,6728.6486,6746.7634,6743.9631,6766.3796,6780.8487,6795.353,6814.9512
D42,7112.7689,7066.3183,7080.6593,7109.8705,7117.0301,7106.6046,7147.7994,7102.3631,7095.3382,7082.4551,7072.595,7067.9421,7053.1731,7032.0088
D43,1135.9713,1136.7243,1136.0652,1135.8159,1136.2117,1136.0557,1136.6257,1137.3393,1138.0936,1137.4324,1137.1821,1137.5783,1137.4215,1137.9925
D44,8585.8677,8588.4286,8590.3427,8592.711,8595.7627,8599.9416,8604.0404,8607.0448,8609.2451,8610.5988,8612.4003,8615.0024,8619.1413,8622.633
D45,1121.2204,1120.515,1121.2024,1122.1347,1122.5351,1120.8852,1121.7795,1122.2357,1121.5288,1122.2172,1123.1508,1123.5517,1121.8985,1122.7942
D46,10240.5528,10240.0951,10226.5916,10227.92,10255.3423,10258.7145,10237.1629,10248.3463,10247.8865,10234.3626,10235.6915,10263.1507,10266.5262,10244.943
D47,1010.1027,1010.3552,1009.7868,1010.3876,1012.1577,1011.1325,1008.8821,1006.2132,1006.4658,1005.897,1006.4982,1008.2693,1007.2434,1004.9916
D48,10512.295,10517.9253,10523.3159,10632.147,10616.1658,10604.908,10600.5389,10545.7997,10551.4357,10556.8304,10666.3273,10650.213,10638.8525,10634.4249
D49,11108.062,11094.6728,11202.0798,11287.9925,11256.9425,11237.5434,11192.5095,11150.05,11136.5142,11244.6896,11331.2065,11299.8756,11280.2841,11234.8649
D50,9996.711,10066.9896,10054.1921,10046.5737,10043.5655,10007.0174,10006.1945,10008.581,10079.0224,10066.1905,10058.5499,10055.5306,10018.8918,10018.063
