H1,628.0651,556.5434,515.7909,483.7278,461.4539,449.667,447.4995,464.3097,473.0855,513.5875,571.4497,641.7326,713.444,776.7646,818.2459,845.2276,851.7263,850.7979,847.2547,834.347,808.1088,771.831,754.2003,699.6789,635.9289,559.9582,521.5738,488.0181,466.5578,453.456,450.9446,467.253,475.9565,516.3535,573.7798,644.3585,715.501,778.683,820.711,845.7069,857.3366,854.3725,851.5171,837.1258,811.6792,775.8818,757.0446,702.8596
H2,2843.8704,2516.3643,2276.6595,2110.8316,1990.8746,1923.5524,1914.7561,1959.1683,2075.9917,2232.3574,2435.9514,2668.5814,2863.7101,3085.5102,3256.0874,3404.9093,3498.3322,3581.3093,3618.6814,3635.2216,3574.6136,3417.0395,3243.8354,3118.002,2831.35,2503.1265,2262.0127,2099.4985,1983.9833,1911.6023,1898.0804,1943.2738,2064.3418,2215.1805,2425.8759,2662.6256,2853.3245,3079.617,3253.602,3397.8101,3495.0384,3581.6496,3626.4988,3644.2587,3579.9091,3429.8097,3257.3998,3127.3742
H3,1460.1476,1407.5785,1286.4377,1149.2246,1054.5136,993.5078,946.0926,927.7331,944.828,981.892,1069.1719,1157.698,1240.1729,1293.4372,1346.8787,1391.2981,1440.7056,1464.0255,1499.7091,1510.684,1536.8486,1539.7942,1517.7054,1471.5895,1432.5873,1381.9475,1263.7424,1131.3678,1037.2785,978.8431,931.8605,915.5121,929.2859,966.6541,1051.1488,1140.485,1219.749,1274.8983,1327.1402,1372.5187,1413.3439,1440.3872,1468.5657,1479.6335,1500.0009,1501.3445,1480.4855,1435.7739
H4,5340.0458,5068.0522,4662.3591,4302.8288,3986.7322,3756.1536,3597.5002,3495.2747,3499.8562,3524.8635,3630.407,3826.7338,4032.4479,4268.7485,4516.4479,4794.9831,4992.9778,5244.78,5442.3717,5650.6491,5808.9278,5780.0746,5625.0098,5467.3413,5349.8743,5061.2943,4656.6279,4299.3791,3985.9241,3749.12,3591.5545,3488.7407,3503.0255,3518.2666,3628.8529,3814.99,4032.7393,4263.6398,4503.299,4819.5384,4992.1446,5238.716,5446.7962,5656.4336,5819.6388,5774.9237,5620.6975,5471.1381
H5,3732.5613,3490.0508,3105.6605,2730.4417,2484.4631,2305.9099,2168.1489,2102.03,2094.0747,2182.8004,2253.5811,2390.9608,2541.2429,2725.8591,2942.1784,3195.829,3458.0838,3752.5803,4033.705,4257.1148,4393.3963,4436.8402,4324.3664,4101.8687,3801.423,3557.5207,3178.5786,2800.1588,2569.9488,2390.7887,2251.1155,2184.483,2171.102,2267.7188,2336.553,2473.2316,2614.0033,2799.0686,3010.5109,3262.1683,3517.6083,3815.4836,4094.5554,4318.502,4465.9154,4508.8779,4400.94,4181.8077
H6,5194.6055,5367.9942,5648.1876,5961.9306,6242.5677,6443.8822,6632.1539,6776.6684,6985.4976,7134.1747,7226.3028,7315.587,7404.1811,7476.044,7425.197,7289.8465,7069.9275,6918.0327,6514.6674,5995.5965,5620.7047,5381.2473,5233.3742,5162.1374,5172.7402,5345.1409,5624.9723,5935.422,6213.083,6418.7011,6599.2706,6752.0705,6943.3553,7106.6463,7169.2784,7271.353,7348.799,7424.6072,7379.1183,7234.6023,7030.9438,6873.1052,6476.608,5952.0987,5595.1667,5342.8827,5213.6434,5137.7518
H7,49307.4846,48332.8958,46118.9959,42047.5264,38408.0157,35924.5042,34108.7523,33036.6812,32353.0353,32762.5359,33635.2222,35139.91,36996.0205,39155.8675,40954.8768,43198.8861,44848.6404,46508.449,48371.7769,50072.442,51188.1354,51926.0515,51556.9735,50384.6578,48702.1128,47723.4467,45755.8331,41597.4653,38110.2266,35621.9122,33940.0249,32851.7217,32162.8662,32605.079,33431.2045,34941.4932,36686.581,38827.131,40535.5729,42861.6091,44393.4897,46060.3261,47746.3837,49472.4941,50602.9582,51384.0084,51059.1636,49888.5553
H8,29434.6857,27101.6807,25440.8491,24253.6488,23455.0511,23245.8518,23821.9207,24828.1717,26014.0481,27930.5199,30081.2817,32550.3837,34837.4587,36723.9229,38353.5259,39378.8666,39954.084,40140.892,39823.7289,38780.2609,37241.3254,36008.8965,34819.6127,32230.535,29367.9279,27052.1121,25378.7397,24227.9612,23394.3676,23180.8792,23756.8393,24759.8502,25908.7187,27877.0037,30015.2563,32481.8894,34785.3843,36637.6538,38295.4302,39307.1421,39804.7249,40011.3942,39691.7835,38639.5577,37107.3556,35887.3833,34694.2109,32109.8875
H9,35781.408,33005.9578,30908.8909,29401.7501,28223.4901,27415.2763,27113.6693,27614.783,28393.7767,29492.2696,31269.6652,33287.6378,35316.9189,37402.8379,39174.9996,40746.367,41753.4543,42478.297,42786.4793,42449.207,41726.8322,40583.059,39164.5934,38152.9536,35855.1694,33096.9955,31016.4362,29511.7658,28361.081,27562.7242,27261.1541,27770.0464,28476.3983,29589.0192,31402.3553,33478.7832,35554.7471,37661.2599,39426.0068,40997.5883,42006.7523,42727.1896,43112.5877,42787.9997,42058.1972,40904.6196,39473.8921,38439.0023
H10,461.0179,455.6909,441.1146,424.6028,411.7492,404.7258,401.2946,398.0473,398.2969,401.568,414.2989,423.7485,432.7552,442.127,450.3566,456.3997,461.7674,465.5164,466.6635,474.0038,476.5101,477.5803,473.541,466.1551,457.8125,451.7402,437.9532,421.5438,409.2752,401.5755,398.7939,395.3767,396.0629,399.7558,412.4338,422.0084,430.0616,440.0734,447.7728,454.5498,458.724,463.318,464.7134,470.8325,473.4219,474.868,470.6647,463.5089
