H1,617.6759,556.205325,522.322725,493.42405,474.749025,464.61055,464.40725,489.708225,496.657625,537.0296,584.648475,648.3176,721.18215,774.605825,811.19335,825.4713,836.2059,825.89155,826.15535,807.168975,776.282525,755.852225,727.943125,682.013075,610.3378749999999,547.5006,509.6798,479.83475,461.678875,449.98505,451.395925,470.05715,481.556175,522.5543,575.4683,650.587275,730.623325,793.3874,836.3925,864.8959,861.9037999999999,836.5289,825.5398,806.59825,784.181575,741.686725,722.73905,672.038675
H2,2795.6775000000002,2484.059,2257.0190000000002,2071.46975,1932.5475,1913.179,1874.12825,1938.2805,2065.0682500000003,2217.181,2398.864,2608.9855,2858.6495,3086.88625,3288.036,3476.013,3600.40075,3716.5142499999997,3794.773,3813.1125,3730.6765,3540.33125,3331.72375,3205.15975,2899.94175,2558.1065,2296.5025,2092.6655,1968.574,1864.75575,1850.50725,1907.57325,2034.24475,2260.9445,2520.87825,2782.17775,3049.206,3332.64225,3570.52425,3741.13475,3877.486,3935.559,3980.02,3972.88275,3877.373,3660.35625,3446.7980000000002,3273.341
H3,1458.90025,1396.2345,1252.0075,1122.16425,1030.3205,970.8557,940.5522,907.7852,928.033,982.525975,1067.05375,1153.25775,1209.9470000000001,1252.4345,1304.97775,1344.64475,1387.26525,1424.2525,1462.84975,1488.5652499999999,1521.7925,1524.624,1500.3765,1451.60425,1415.97075,1374.353,1239.35325,1115.2740000000001,1002.532575,945.258325,914.717825,890.4935,905.72825,952.992425,1029.4545,1104.509,1174.6765,1217.53575,1259.621,1292.8015,1328.347,1348.008,1383.51375,1422.6545,1439.0245,1445.5697499999999,1413.9455,1369.3615
H4,5357.614,5112.8555,4739.291,4348.59,4027.02525,3791.1150000000002,3585.62525,3473.026,3448.409,3497.8145,3597.11625,3783.03125,3969.5375,4184.077,4432.68925,4649.32175,4854.551,5120.43875,5360.2,5618.7119999999995,5801.30275,5863.717,5736.09125,5614.702,5474.4465,5200.376,4822.16,4467.5830000000005,4202.0295,3967.9275000000002,3775.91175,3675.0045,3654.2715,3706.17375,3746.299,3859.5170000000003,4007.808,4210.36725,4424.25875,4628.179,4796.05025,5005.7405,5212.1587500000005,5389.5625,5525.9215,5472.295,5277.571,5151.50675
H5,3603.4795,3278.70075,2832.0775,2441.1835,2161.79925,1993.3745000000001,1879.453,1800.9205,1807.79275,1885.79125,1976.1005,2117.82,2252.76925,2368.86425,2636.4835,2809.10975,3016.65375,3223.7822499999997,3425.68475,3566.88675,3679.916,3761.03125,3630.36425,3402.4785,3146.87975,2932.734,2586.594,2276.09175,2051.481,1896.9075,1801.582,1732.15525,1737.65925,1804.8805,1874.5615,2003.8052500000001,2132.496,2289.096,2443.85625,2615.4335,2833.456,3083.0127500000003,3319.3775,3528.25675,3692.427,3796.29075,3718.1045,3519.849
H6,5155.085,5342.8505000000005,5685.83525,6014.13425,6297.144,6500.251,6667.51775,6801.0385,6936.33525,7096.5247500000005,7182.95575,7217.5795,7328.49375,7389.98825,7298.607,7112.6900000000005,6894.555249999999,6748.409,6365.76325,5867.64,5524.39825,5251.96375,5034.37325,4929.781,4944.31075,5025.38275,5162.339,5452.39375,5837.74325,6136.86275,6326.23425,6497.6885,6638.2387499999995,6739.9667500000005,6827.79775,6883.4915,6937.561,7000.99425,6937.218,6834.651,6672.85775,6501.77325,6116.9169999999995,5665.36925,5319.0485,5017.714,4857.839,4783.7925
H7,48697.075,47100.3325,44343.5575,40066.1775,36114.94,33390.575,31900.315,30847.965,30475.1475,30731.34,31651.0225,33349.7525,35701.075,37692.4475,39741.1625,41752.925,43568.02,45202.8525,47409.765,49033.735,50280.1325,51235.67,50818.1225,49291.1,47169.19,45846.0675,43328.48,39358.527500000004,35663.097499999996,33112.494999999995,31738.7325,30488.232500000002,29968.505,30245.6375,31134.8325,32688.4575,35008.7425,37210.6625,39391.565,41760.24,43753.815,45522.3275,47487.565,49359.0575,50552.4625,51370.9,50824.97,48156.045
H8,28910.535,26754.495,25039.475,23879.7525,23189.4,23005.4625,23778.655,25054.3125,26329.9325,28023.385,30058.03,32340.8625,34545.854999999996,36441.485,38135.235,39284.1325,40139.895,40311.9725,39386.1775,37836.479999999996,36388.305,35393.0775,34380.53,31713.535,28936.2825,26485.3475,24902.575,23724.1525,23047.445,22912.7925,23572.52,24596.645,25692.89,27300.8275,29043.31,31130.1575,33028.485,34707.7675,36443.354999999996,37874.57,38841.905,39383.305,39124.935,37910.5,36095.159999999996,34616.9125,33490.354999999996,31009.1275
H9,35397.015,32566.7275,30359.1,28752.7475,27651.405,26959.4525,26692.565,27379.9675,28422.405,29802.9825,31748.440000000002,34023.86,36399.215,38719.1125,40596.1875,42093.4925,42918.495,43657.3625,44008.5225,43666.755,42935.2975,41810.0625,40261.49,39168.445,36705.695,33876.6125,31645.7225,29923.82,28649.5825,27776.322500000002,27468.3475,27924.18,28795.7025,30268.2375,32563.3625,35025.945,37630.347499999996,40073.6875,42052.71,43675.3675,44347.7675,44912.5875,45009.8625,44458.0825,43475.4,42179.78,40475.02,39257.8975
H10,462.3393,456.944975,442.040575,424.03115,410.9543,403.00385,401.28805,398.517525,398.43285000000003,399.61150000000004,423.6078,417.8356,426.529425,439.71975,441.337375,451.039925,456.910175,459.749,470.125,475.29427499999997,471.09015,476.07005,476.6448,463.6542,459.7523,453.942025,441.859775,423.848075,413.558725,405.37917500000003,402.95525,399.8036,399.47865,399.2851,423.28405,422.5459,431.50035,442.860925,449.012525,451.807775,453.3435,464.561325,470.6055,469.3442,443.82507499999997,482.1716,480.986475,467.171575
H11,27196.255,26200.215,25686.142499999998,25841.8525,26326.33,27064.7225,28259.1925,29852.942499999997,31597.3275,33218.47,34508.745,35741.875,37315.76,38500.8275,39304.1625,39841.5725,39551.2525,38806.27,37739.4175,37064.3075,35171.1375,32155.22,29585.28,27871.342500000002,27350.2575,26315.595,25636.4325,25665.3125,25883.84,26436.9725,27546.675,28822.947500000002,30166.48,31696.6375,33401.1875,34949.735,36810.3925,38149.4325,39071.7725,39486.3325,39454.4225,38625.025,37328.8725,36362.325000000004,33117.3675,29928.8475,26905.482500000002,25607.235
H12,8037.15275,7240.506,6760.20575,6401.116,6217.515,6166.0575,6418.51925,6783.46325,7227.82675,7804.88225,8442.49975,9026.86,9519.536250000001,10018.562,10476.885,10910.6175,11136.5425,11242.315,11054.09,10662.0275,10191.1425,9858.8425,9401.5565,8584.83725,7704.29525,6988.22425,6511.8535,6176.12575,5992.5555,5944.21975,6197.13175,6504.43425,6877.0285,7435.17575,8050.1179999999995,8695.12775,9292.43325,9802.877,10303.365,10763.460000000001,11062.1075,11150.345,11038.2375,10692.5625,10115.290500000001,9620.9585,9185.28075,8411.54025
H13,576.072325,559.277775,502.887725,473.965425,455.838,457.0315,478.966725,522.30095,558.3252,598.2819,636.1546500000001,689.56645,742.086375,698.228325,721.07355,745.0888,771.1412,875.8676,781.0041,771.094475,748.946225,740.423375,712.562325,662.373475,602.6486,578.75105,513.540425,479.7041,456.967475,459.306325,479.1382,521.17805,554.196425,591.35015,629.078425,680.86455,724.2754,679.890675,706.699125,745.6138,774.420575,870.61055,775.350075,751.344675,719.127075,700.287825,673.175325,636.650225
