W1,0.00421374615659028,0.002444423918938179,0.003875994489122608,0.0019234472554446988,0.00297147527513489,0.002906001226877351,0.00283932380491835,0.003050427814752124,0.0028253582030560026,0.004252145345479517,0.005378732041773456,0.0054151608009341224,0.004502679764148773
W2,0.003862529572446258,0.003651735599258731,0.003258519096809038,0.0022212017746010243,0.0038998905523692754,0.0031949262888341483,0.0035906457006600126,0.0008293399281756556,0.003662323245710736,0.0038795409264606793,0.001763347165040423,0.0028994862576318574,0.002526344662276162
W3,0.002937908407815225,0.004017257314567557,0.0017918273552416605,0.0021472956110813626,0.0015337490037481132,0.0024773191758254106,0.0015016563312292832,0.002479273908332533,0.004803441295708473,0.0028098878780508027,0.004302186183387201,0.00024854933624344344,0.0019627784053156123
W4,0.0013572039375793008,0.0009546294234224903,0.00438088236098023,0.004011418666316602,0.004320427224626568,0.006249206681045365,0.0040797791481083255,0.0034864830697275574,0.004407876729480556,0.009769609099947412,0.0054072935227958505,0.0076226278895392225,0.008470500449042991
W5,0.004356840655170868,0.0039412820532172006,0.004211797579935672,0.0074148277582318945,0.004858543656127583,0.004933992580731058,0.004282748407116691,0.002589775133359425,0.003453515103854419,0.0067022654400357585,0.003296056835988421,0.0042073756694898734,0.0037751615959118246
W6,0.007248300076513302,0.007935251710592311,0.004375163565388814,0.0073860358626324715,0.002652207099679497,0.007365442231475425,0.008212214195216184,0.006076905825205261,0.013598909370397419,0.01485015965290006,0.010316508290485152,0.015839827682392997,0.012155798048898013
W7,0.011113662227533957,0.011128104815500292,0.003524784381493977,0.01971318644396013,0.014027595361536044,0.01442455970809848,0.012032125152107881,0.017677901453912192,0.01437201160988947,0.009819880032450032,0.0064777577635260165,0.014298512302817097,0.013613707153605624
W8,0.007797520779700232,0.015132735603369335,0.006387711997111491,0.013386083315439454,0.01180878328985889,0.011278598179768402,0.005814046681272637,0.0073426784821071815,0.00971857374645797,0.014205278242228498,0.016213829380457876,0.011622441133408998,0.01496847051773255
W9,0.006455988464667708,0.009081908178618306,0.0031762768408286498,0.0020916263783441304,0.0038376915406188763,0.0017140405982691226,0.0066456218302765185,0.0014146098783614633,0.006266418779474223,0.008090744542739866,0.006280550226828215,0.006778339001293977,0.006490810276312127
W10,0.0027600079551236218,0.004048865345009982,0.003929838177269171,0.003265344478242532,0.006772650909441101,0.005414606250845766,0.008452245697745466,0.008203375315864894,0.004818344457625513,0.006752025049243016,0.004850884770048762,0.005719300114669508,0.005061371941883737
W11,0.008859348978209633,0.009105142322895804,0.0046781492362151815,0.007394235130168377,0.0034904238137064723,0.010797682932989047,0.009663957566985217,0.004978795791448594,0.0062484875413323275,0.010943914088351296,0.01190427717239587,0.014916319648969232,0.005884650530996065
W12,0.0027998651855664874,0.001480602879507294,0.0023495605661601705,0.0024721135669141764,0.003803619265182323,0.004289660239695013,0.0035206652802760073,0.004702289441879458,0.0018965951155325894,0.004474885759750484,0.0038635428538419283,0.005401784187502176,0.004430001302415214
W13,0.0066367418092835835,0.003508685267736314,0.005468215761969348,0.0072886766081170905,0.005901518250393104,0.004144259115938091,0.004254004788495698,0.004263626237224394,0.006202739027795262,0.0038067570839160542,0.004551961610801973,0.004244283225696789,0.002465377159779393
W14,0.004697472129964452,0.0043822369273629055,0.002275672920348428,0.0033288675342503433,0.0024271991541129447,0.0036310711923257044,0.0032421424085987225,0.0016678804428904865,0.003038599001326034,0.006108531422417187,0.003698614892243106,0.0033535118591667534,0.0023766175389144076
W15,0.011345540592196774,0.010959743190099026,0.005965986051243547,0.010136276654331864,0.006103697658549706,0.007916689299917085,0.004994712146564862,0.006475936007816128,0.009105662681104038,0.01757633631585639,0.01682803324492655,0.01571047926221825,0.009338394477423729
W16,0.008905899681100981,0.002809654549870624,0.004179462308197987,0.0030827137395228366,0.005482794049935275,0.004301282918130906,0.007438906209780781,0.00573673256272523,0.005796486577389631,0.012711944714603534,0.010798139404041052,0.0106020026681277,0.011773496423301782
W17,0.003707650286204598,0.0024737487095183217,0.002653531631758598,0.001284892376429235,0.002563980522607178,0.003015683770522922,0.0045592581563221385,0.003761690686776291,0.004989344359872599,0.006552449611125511,0.005135749858205151,0.00634636186529975,0.005588097360237327
W18,0.003090601829856149,0.0032140723097846802,0.0013440400185479396,0.003106698199588429,0.004377845933053336,0.005869354646165927,0.0034920558682331564,0.0074394232887896395,0.007141188903699239,0.004259863075124762,0.0025167391380938077,0.0023011639317630623,0.005975248987707905
W19,0.0010117539437843898,0.005029760333456266,0.0019298264927622658,0.004298766318845514,0.012687227079644462,0.0038868099997971706,0.005145170651098166,0.006327946392290556,0.01124410694889966,0.013170720576399616,0.015378995691584596,0.010887991450841543,0.009675604074603026
W20,0.003179542863506985,0.0037666844350229167,0.0038715505569964686,0.0024761326509315836,0.008827129907804652,0.005904305242160681,0.004008955145748834,0.004231983825998709,0.005980676695968589,0.0033059840642488494,0.00692415729480332,0.004874632148431408,0.006494105270245831
W21,0.005103909878635668,0.006967385833057775,0.009586657814132246,0.008035084496718324,0.007956137837628045,0.007840208441594016,0.007450098272979354,0.010571133450116623,0.012370294292529404,0.009593534972837069,0.006721427571149335,0.0028979065615975254,0.006672604258968746
W22,0.017708930575830308,0.012071254977563745,0.01104998621835082,0.006694246234817688,0.01875090264583179,0.013171799577065763,0.011836305662097287,0.004920389842709087,0.007533500086106686,0.012090735497666276,0.0028260277692984726,0.0082099730687594,0.005314955033285746
W23,0.0033877309335300834,0.0030770773350425407,0.0032654046392450605,0.004371553065777232,0.0058873468555877525,0.004716785176020554,0.007345247740239252,0.007803969696237662,0.0037015616726983626,0.005833646516001163,0.0065574311929608485,0.004953201704605372,0.005323533085455348
W24,0.006335781577464132,0.004383211992193387,0.0067246841011659175,0.006124450528230192,0.016457431666160535,0.005811634004483024,0.008551455364606716,0.005644049715105371,0.009575164292670616,0.004215736937702862,0.006663480984582949,0.007248995840779849,0.015115849165546017
W25,0.014503654833875442,0.00733730786389051,0.011760437760461677,0.012018332495280244,0.011901332617338669,0.01571709678010222,0.008280699171994817,0.007768496998703354,0.01961007499417864,0.020215027114813003,0.018121180205651233,0.01633609649305357,0.025052738706137317
W26,0.006812622064765014,0.006704836669306906,0.003700631295258722,0.0020305301911420644,0.008666031173428993,0.006150127694873548,0.0050683227212062225,0.007118358542670261,0.005780506443404253,0.014518478239590028,0.00836153760850469,0.011990006090623796,0.009614396095266447
W27,0.006772818626270805,0.00885239586733752,0.0020019840885770893,0.005144684615027423,0.0021723774212292902,0.0061722310111868755,0.006545023593175533,0.004557719765795662,0.0046955129756306386,0.013660036042114614,0.017142411964571145,0.010619727165032282,0.007033570595263213
W28,0.012795445407057673,0.013467266190045802,0.01591544815589457,0.014226240525122764,0.008260796196979515,0.009318303184492416,0.018526289547051832,0.020321697700750967,0.018380956816093922,0.012678797314046168,0.016904738560461832,0.010539670377853841,0.012880017320070419
W29,0.005370383141841581,0.006417835387345657,0.006753562906833758,0.01323346988347103,0.009907875057505322,0.009999856797615739,0.012036255435738597,0.01255913026568541,0.009130555494856434,0.008550415582769309,0.013770300967038258,0.009031920980558925,0.012410635979360589
W30,0.00623708888976925,0.004745642377707039,0.005486181655488207,0.0038663574687110673,0.005209387366192783,0.004232114210602536,0.004655746088581581,0.005144670634031744,0.007914687531257977,0.00588107054760443,0.0073033399391420955,0.006089645740718327,0.005863940619953092
W31,0.013861085125535905,0.010570478076665623,0.006278538993707818,0.005707594447807225,0.007923154878811324,0.007818928966557894,0.009555106940460039,0.010045777281944541,0.012492834479171301,0.01391435018127312,0.011451743200441329,0.016673884167376685,0.01424389707892891
